obs_id	nct	om_index	results_group_id	in_integrated_552	coverage_state	cohort_key	n_observations_in_cohort_set	encoding_identity_status	semantic_duplication_status	distinction_basis	unresolved_states_v2	denominator_state	denominator_value_participants	reporting_status_state	usable_for_proportion_at_b_scope	unusable_reason	cross_observation_disjointness_state
NCT03829501#om6#OG014	NCT03829501	6	OG014	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 8 mg + atezolizumab in anti-pd-(l)1 naïve triple negative bc	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	14	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03829501#om6#OG015	NCT03829501	6	OG015	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 8 mg + atezolizumab in anti-pd-(l)1 naïve hnscc	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03829501#om6#OG016	NCT03829501	6	OG016	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 24 mg + atezolizumab in anti-pd-(l)1 naïve hnscc	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03829501#om6#OG017	NCT03829501	6	OG017	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 2.4 mg + atezolizumab in anti-pd-(l)1 pre-treated pancreatic cancer	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	2	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03829501#om6#OG018	NCT03829501	6	OG018	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 8 mg + atezolizumab in anti-pd-(l)1 pre-treated pancreatic cancer	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	1	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03829501#om6#OG019	NCT03829501	6	OG019	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 2.4 mg + atezolizumab in anti-pd-(l)1 pre-treated triple negative bc	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	1	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03829501#om6#OG020	NCT03829501	6	OG020	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 8 mg + atezolizumab in anti-pd-(l)1 pre-treated triple negative bc	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	6	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03829501#om6#OG021	NCT03829501	6	OG021	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 8 mg + atezolizumab in anti-pd-(l)1 pre-treated hnscc	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03829501#om6#OG022	NCT03829501	6	OG022	yes	COVERED_BY_A_AND_C	NCT03829501||alomfilimab 24 mg + atezolizumab in anti-pd-(l)1 pre-treated hnscc	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	9	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04753658#om5#OG000	NCT04753658	5	OG000	yes	COVERED_BY_A_AND_C	NCT04753658||lorlatinib	7	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_ASSESSMENT_CRITERIA|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	15	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04329949#om2#OG000	NCT04329949	2	OG000	yes	COVERED_BY_A_AND_C	NCT04329949||relacorilant with nab-paclitaxel	4	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	31	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03965689#om0#OG000	NCT03965689	0	OG000	yes	COVERED_BY_A_AND_C	NCT03965689||treatment (paclitaxel, carboplatin, pevonedistat)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	25	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03451825#om2#OG000	NCT03451825	2	OG000	yes	COVERED_BY_A_AND_C	NCT03451825||avelumab 10 miligram per kilogram (mg/kg)	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	6	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03451825#om2#OG001	NCT03451825	2	OG001	yes	COVERED_BY_A_AND_C	NCT03451825||avelumab 20 mg/kg	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	15	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03711188#om2#OG000	NCT03711188	2	OG000	yes	COVERED_BY_A_AND_C	NCT03711188||cohort a	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	11	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03711188#om2#OG001	NCT03711188	2	OG001	yes	COVERED_BY_A_AND_C	NCT03711188||cohort b	2	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_OUTCOME_TYPES|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04099888#om2#OG000	NCT04099888	2	OG000	yes	COVERED_BY_A_AND_C	NCT04099888||pci treatment in conjunction with standard of care (soc)	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	19	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04099888#om2#OG001	NCT04099888	2	OG001	yes	COVERED_BY_A_AND_C	NCT04099888||standard of care (soc)	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	15	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04764474#om3#OG000	NCT04764474	3	OG000	yes	COVERED_BY_A_AND_C	NCT04764474||cohort 1: hmpl-306 dose level 1	5	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04764474#om3#OG001	NCT04764474	3	OG001	yes	COVERED_BY_A_AND_C	NCT04764474||cohort 2: hmpl-306 dose level 2	5	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04764474#om3#OG002	NCT04764474	3	OG002	yes	COVERED_BY_A_AND_C	NCT04764474||cohort 3: hmpl-306 dose level 3	5	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	10	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04764474#om3#OG003	NCT04764474	3	OG003	yes	COVERED_BY_A_AND_C	NCT04764474||cohort 4: hmpl-306 dose level 4	5	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04764474#om3#OG004	NCT04764474	3	OG004	yes	COVERED_BY_A_AND_C	NCT04764474||cohort 5: hmpl-306 dose level 5	5	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04764474#om3#OG005	NCT04764474	3	OG005	yes	COVERED_BY_A_AND_C	NCT04764474||cohort 6: hmpl-306 dose level 6	5	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04764474#om3#OG006	NCT04764474	3	OG006	yes	COVERED_BY_A_AND_C	NCT04764474||cohort 7: hmpl-306 dose level 7	5	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04764474#om3#OG007	NCT04764474	3	OG007	yes	COVERED_BY_A_AND_C	NCT04764474||cohort 8: hmpl-306 dose level 8	5	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	INCLUDES_STRUCTURED_FIELD	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_POPULATION_DESCRIPTIONS|UNRESOLVED_MULTIPLE_DENOMINATORS|UNRESOLVED_MULTIPLE_PARAMTYPE_OR_UNIT|SEMANTIC_DUPLICATION_UNRESOLVED	PRESENT	8	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03445533#om0#OG000	NCT03445533	0	OG000	yes	COVERED_BY_A_AND_C	NCT03445533||arm a: ipilimumab	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	243	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03445533#om0#OG001	NCT03445533	0	OG001	yes	COVERED_BY_A_AND_C	NCT03445533||arm b: imo-2125 plus ipilimumab	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	238	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02913430#om1#OG000	NCT02913430	1	OG000	yes	COVERED_BY_A_AND_C	NCT02913430||fulvestrant + palbociclib	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	5	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT02913430#om1#OG001	NCT02913430	1	OG001	yes	COVERED_BY_A_AND_C	NCT02913430||tamoxifen + palbociclib	3	NON_IDENTICAL_ENCODING_ON_PRESERVED_FIELDS	UNRESOLVED__SEMANTIC_CORRESPONDENCE_NOT_ESTABLISHED	TEXT_DERIVED_ONLY	UNRESOLVED_MULTIPLE_MEASURE_TITLES|UNRESOLVED_MULTIPLE_ENDPOINT_CONSTRUCTS|UNRESOLVED_MULTIPLE_TIME_FRAMES|SEMANTIC_DUPLICATION_UNRESOLVED|DISTINCTION_IS_TEXT_DERIVED_ONLY	PRESENT	2	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT04313504#om0#OG000	NCT04313504	0	OG000	yes	COVERED_BY_A_AND_C	NCT04313504||niraparib & dostarlimab	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	10	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03724890#om54#OG000	NCT03724890	54	OG000	yes	COVERED_BY_A_AND_C	NCT03724890||part a: m3814 100 mg bid + avelumab 800 mg q2w	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03724890#om54#OG001	NCT03724890	54	OG001	yes	COVERED_BY_A_AND_C	NCT03724890||part a: m3814 200 mg bid + avelumab 800 mg q2w	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	11	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03724890#om54#OG002	NCT03724890	54	OG002	yes	COVERED_BY_A_AND_C	NCT03724890||part a: m3814 250 mg bid + avelumab 800 mg q2w	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03724890#om54#OG003	NCT03724890	54	OG003	yes	COVERED_BY_A_AND_C	NCT03724890||part a: m3814 300 mg bid + avelumab 800 mg q2w	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	6	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03724890#om54#OG004	NCT03724890	54	OG004	yes	COVERED_BY_A_AND_C	NCT03724890||part a: m3814 400 mg bid + avelumab 800 mg q2w	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03724890#om55#OG000	NCT03724890	55	OG000	yes	COVERED_BY_A_AND_C	NCT03724890||part b: m3814 100 mg bid + avelumab 800 mg q2w + rt	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03724890#om55#OG001	NCT03724890	55	OG001	yes	COVERED_BY_A_AND_C	NCT03724890||part b: m3814 150 mg bid +avelumab 800 mg q2w + rt	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	3	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
NCT03724890#om55#OG002	NCT03724890	55	OG002	yes	COVERED_BY_A_AND_C	NCT03724890||part b: m3814 200 mg bid + avelumab 800 mg q2w + rt	1	SINGLE_OBSERVATION__NO_COMPARISON_MADE	NOT_APPLICABLE__SINGLE_OBSERVATION	NONE	SINGLE_OBSERVATION	PRESENT	4	POSTED	True		UNVERIFIABLE_IN_THIS_CACHE__NO_PARTICIPANT_FLOW_MODULE
